Steps,_lr_multiplier,_Episode,_max_adv,_min_adv,_std_adv,_mean_discrew,PolicyEntropy,ValFuncLoss,_max_act,ExplainedVarOld,_min_obs,_std_obs,_max_obs,_max_discrew,_min_discrew,Beta,_min_act,PolicyLoss,_MeanReward,_mean_act,_std_act,KL,_std_discrew,ExplainedVarNew,_mean_adv,_mean_obs
7656,3.375,4080,1.639794601860318,-1.6393259368895101,0.08683967562230967,0.0,1.0423235,1.8913895783365634e-10,4.524608,0.9999999999998401,-1.412777917072686,0.07901416575543943,1.0141524498316827,0.0,0.0,0.2169642857142857,-3.8629413,6.676444e-05,-382.8,-0.20975186,2.1037123,0.0003041333,0.0,0.9999999999998279,-3.9443660227017054e-17,0.0013300485195146467
7701,3.375,4100,3.1221378370014574,-0.46597818841293814,0.4867872263788605,0.0,1.0436466,1.8550352066597535e-11,4.5471888,0.999999999999823,-1.4114711711185215,0.08008232642934274,1.0127260245119014,0.0,0.0,0.14464285714285713,-3.8188052,-0.00020402197,-385.05,-0.21172479,2.083465,0.00078900333,0.0,0.9999999999998437,-8.857564294633115e-17,0.0003393687016720092
7523,3.375,4120,1.918685524711664,-0.4754029541407607,0.1954850833803968,0.0,1.0500498,9.502167525800292e-12,4.695833,0.9999999999998325,-1.4099556431276559,0.07903301862015036,1.0141709439500792,0.0,0.0,0.2169642857142857,-4.5321035,-0.0008814274,-376.15,-0.18140253,2.1641366,0.0075644744,0.0,0.9999999999998294,2.2667852795749573e-17,0.0020135367494808127
7554,3.375,4140,0.5809662009051091,-3.1874898404213523,0.11867871068512803,0.0,1.0485132,1.3622902705880365e-12,4.5092964,0.9999999999998417,-1.4087395480602114,0.07974411493991376,1.0149666971679543,0.0,0.0,0.14464285714285713,-4.5761003,-8.6775e-05,-377.7,-0.16173166,2.177331,0.0004937874,0.0,0.9999999999998481,-3.1981007434264506e-17,0.0011160336821724424
7444,3.375,4160,0.5672967780247329,-2.0219052865517173,0.05341538211223053,0.0,1.047989,1.0563769751359795e-08,4.7476816,0.9999999999998476,-1.407375773347295,0.08273436747960515,1.015885296187542,0.0,0.0,0.09642857142857142,-3.5670965,-0.00043303263,-372.2,-0.1470696,2.056198,0.0014033575,0.0,0.9999999999998604,-2.2908417058358953e-17,-0.0009148897477288215
7833,3.375,4180,4.176800958764292,-0.4932381732812825,0.8904809848199805,0.0,1.0534494,7.404364651374654e-12,4.4612885,0.999999999999864,-1.4056161996145429,0.07770015825952863,1.016521642463724,0.0,0.0,0.14464285714285713,-3.7853534,-0.0024885503,-391.65,-0.21030022,2.0648987,0.009128598,0.0,0.9999999999998558,1.3334582172441557e-16,0.0008356869618593419
7268,3.375,4200,0.5876976715938228,-3.0523386738105174,0.11404581729494531,0.0,1.0517461,1.8489842099093536e-07,4.764017,0.9999999999998406,-1.4043242290487892,0.07855542672714941,1.0170786642815615,0.0,0.0,0.09642857142857142,-3.96276,-0.00010149638,-363.4,-0.10028979,2.0233736,0.00040463996,0.0,0.9999999999998402,-2.9817767529833596e-17,0.0038196178179065398
6470,3.375,4220,3.9685813370826617,-0.5623134573995864,0.9738400099587962,0.0,1.0435898,2.3107408392707052e-10,4.522412,0.9999999999997231,-1.403299920256747,0.07937024051731309,1.0164430160070765,0.0,0.0,0.14464285714285713,-3.3537104,-0.005003325,-323.5,0.004758412,2.13606,0.008445032,0.0,0.9999999999997669,-1.361782059262016e-16,0.015075410596131293
7517,3.375,4240,3.217875912011095,-0.452512870401734,0.5157350635519607,0.0,1.0488482,1.5188657391361225e-13,4.524668,0.9999999999998505,-1.4027566082314264,0.07858431233956344,1.0171436572924828,0.0,0.0,0.14464285714285713,-4.170281,-0.00061579637,-375.85,-0.13917299,2.2930717,0.0023042087,0.0,0.9999999999998557,6.049585617752616e-17,0.005042206458555285
6661,3.375,4260,0.5225390873165814,-2.455323325942697,0.05358140777365056,0.0,1.0543323,3.412418020517947e-06,4.813629,0.9999999999998539,-1.4016955404515206,0.07830586931725676,1.0177803114684938,0.0,0.0,0.09642857142857142,-3.6278307,-0.00012200792,-333.05,-0.007022061,2.192443,0.0005249479,0.0,0.9999999999998415,2.6668020408350856e-18,0.009951743134683451
6618,3.375,4280,4.052015610390615,-0.5602712709689084,0.9937629294771185,0.0,1.0541165,2.512450127758172e-06,4.7604713,0.9999999999998419,-1.4011619522474894,0.07708577712971995,1.0181835775709038,0.0,0.0,0.14464285714285713,-3.7502604,-0.0016683212,-330.9,0.034533776,2.2288523,0.006483143,0.0,0.9999999999997248,1.8896271002384048e-16,0.013000962115444166
6776,3.375,4300,0.5529950254278646,-4.105780825215398,0.9926780313661446,0.0,1.0614471,5.861646955828107e-09,4.651039,0.9999999999997273,-1.4008120810676057,0.07750007802127098,1.018236892876644,0.0,0.0,0.14464285714285713,-3.4511652,-0.0043430235,-338.8,0.014778118,2.1285255,0.0054839877,0.0,0.9999999999998785,9.647274452468892e-17,0.009989715301374836
7225,3.375,4320,0.5294927180582302,-4.175921821590471,0.8602990999175347,0.0,1.0549228,4.94613027198265e-12,4.6589885,0.9999999999998944,-1.4002363682712686,0.07962163815779745,1.0177632901255822,0.0,0.0,0.14464285714285713,-3.7554421,-0.0012137803,-361.25,-0.07056099,2.0027952,0.0030517878,0.0,0.9999999999998692,1.730872269810071e-16,0.0028603209215685554
7545,3.375,4340,0.9749987364440879,-1.596015075599695,0.0994305657217314,0.0,1.051938,4.632059255915684e-09,4.8471203,0.9999999999998573,-1.399077112543762,0.07818268601145299,1.018261556050725,0.0,0.0,0.09642857142857142,-3.5661101,-5.164866e-05,-377.25,-0.0996989,2.0118234,0.00096920016,0.0,0.9999999999900858,-5.179569313029226e-18,0.005956599751403627
7598,3.375,4360,6.440172267692146,-0.6639129927497961,0.8513787857280081,0.0,1.0494509,8.863005208517393e-12,4.762451,0.999999999984747,-1.3979808750834435,0.0779781927299433,1.019351623726552,0.0,0.0,0.14464285714285713,-3.9179072,-0.0045455247,-379.9,-0.16154334,2.1569173,0.008938083,0.0,0.9999999999990934,1.3466458798296186e-16,0.0017059859318858193
7340,3.375,4380,0.7655829589898451,-5.046660044513604,0.21955455749425182,0.0,1.0428369,8.997321638800962e-09,4.498755,0.9999999999991896,-1.3968413733119953,0.0798651428789861,1.0199046650812023,0.0,0.0,0.09642857142857142,-3.61851,-0.0003504069,-367.0,-0.14958972,1.9821433,0.000670403,0.0,0.9999999999998972,-3.484950747597222e-17,0.003618175536872569
7903,3.375,4400,0.5018802118652751,-4.254726360731204,0.8813699229413509,0.0,1.048893,2.765659549758813e-09,4.616623,0.9999999999999042,-1.3956258263099746,0.07685304518076387,1.0202222140778032,0.0,0.0,0.09642857142857142,-3.7356434,-0.0006617432,-395.15,-0.19277418,1.9952801,0.004751857,0.0,0.9999999999999098,-1.6543067617342582e-16,0.0005953237264703845
8239,3.375,4420,0.48739325569983044,-4.189022097155871,0.7977222600912243,0.0,1.0459845,1.555276498275043e-10,4.789562,0.9999999999999117,-1.3943343627010376,0.07544276625090948,1.0199471360356795,0.0,0.0,0.14464285714285713,-4.115333,-0.0034419592,-411.95,-0.2304371,1.9082713,0.0072203493,0.0,0.9999999999999198,1.7248276144194688e-18,0.00018727065716952514
8093,3.375,4440,0.4886708688328286,-3.827292943029147,0.4440750971111419,0.0,1.0480181,2.694583027539242e-13,4.3914347,0.9999999999999093,-1.3930860591434295,0.0741904069514986,1.0213790240680392,0.0,0.0,0.2169642857142857,-4.125672,-0.001664713,-404.65,-0.16928852,2.1092339,0.006931082,0.0,0.9999999999999089,1.264279673167607e-16,0.0036807204060971643
7750,3.375,4460,0.4390473323787852,-1.9227957542457903,0.028849774191785516,0.0,1.0501503,4.935362327247521e-07,5.0193186,0.999999999999911,-1.3921438317722536,0.07658704230532201,1.0219398215442377,0.0,0.0,0.14464285714285713,-4.0497074,-4.714259e-05,-387.5,-0.11331685,2.2504745,0.0005780359,0.0,0.9999999999999242,2.2920733411616135e-18,0.0038096226082904253
7999,3.375,4480,4.436164879564955,-0.4945416205693968,0.9825914883977173,0.0,1.0473726,1.503518580906491e-10,4.727699,0.9999999999999359,-1.3910750469668092,0.07640292871434148,1.0223648835702468,0.0,0.0,0.09642857142857142,-4.0466013,-0.00016668614,-399.95,-0.116177425,2.2578619,0.00046011692,0.0,0.9999999999998751,4.086131497057708e-17,0.0037815715932401194
7544,3.375,4500,2.6952315450816986,-0.4637502618599337,0.4497065951285237,0.0,1.0419463,3.7512954919830614e-12,4.7440143,0.9999999999998624,-1.3899060477094483,0.0778589873000079,1.022805540242051,0.0,0.0,0.14464285714285713,-4.2883654,-0.002848381,-377.2,-0.077069424,2.3279116,0.006507743,0.0,0.9999999999971796,7.158171781252335e-17,0.006629021577296752
8288,3.375,4520,2.485560070561851,-6.179569841791484,0.21120087347814373,0.0,1.0423651,4.408103654725876e-12,5.4250965,0.9999999999976805,-1.3889169790301648,0.0753774703257065,1.0226080915179867,0.0,0.0,0.14464285714285713,-3.8473935,-0.0008238497,-414.4,-0.17700484,2.3756943,0.0018819278,0.0,0.9999999999979595,-1.2859726153959343e-17,0.00025100874828532036
7886,3.375,4540,2.977742780125014,-4.47154520055299,0.2716034585346348,0.0,1.0544789,7.843700215220345e-12,5.099554,0.9999999999977172,-1.387701970493667,0.07678923073753813,1.024018790315665,0.0,0.0,0.2169642857142857,-4.1361723,-0.0052078767,-394.3,-0.15773825,2.356029,0.010412948,0.0,0.9999999999979451,-1.486679576469903e-17,0.0018793367132172302
7440,3.375,4560,4.542071114394006,-4.269914555430809,0.30018138462621674,0.0,1.0568473,2.642764834927303e-09,5.3386297,0.999999999997621,-1.3864844569845178,0.07731208170774775,1.0241549673515487,0.0,0.0,0.2169642857142857,-3.7429535,-0.0008083437,-372.0,-0.12708646,2.2244234,0.003328543,0.0,0.999999999999855,-1.6235519499894763e-17,0.007554634645827531
7818,3.375,4580,3.9052299419407515,-0.4886524527429778,0.7992631943206354,0.0,1.0717267,2.3143527968396718e-12,4.8700128,0.9999999999998676,-1.385656027888913,0.07780339056948099,1.0248001973482226,0.0,0.0,0.2169642857142857,-3.6621213,-0.000908236,-390.9,-0.13935608,2.2592537,0.0017430724,0.0,0.9999999999999364,1.1633342309707448e-16,0.0047063875347334375
7487,3.375,4600,0.37874101579266745,-2.2156330484970646,0.059092961586681134,0.0,1.0804386,1.1915916622027693e-08,4.8830066,0.9999999999999334,-1.384472040241095,0.08067278573500729,1.0254035504383099,0.0,0.0,0.14464285714285713,-4.3833036,-0.00021348853,-374.35,-0.18604633,2.2382934,0.00056448847,0.0,0.9999999999999364,7.11776481661647e-18,0.00030135475202214214
7708,3.375,4620,0.5046100235984657,-4.20253892067965,0.8966482415374486,0.0,1.0794771,2.2507585762299544e-09,5.1307783,0.9999999999999388,-1.3830872213106382,0.07833866369032197,1.0234306487119942,0.0,0.0,0.14464285714285713,-3.6525288,-0.0021690053,-385.4,-0.15808055,2.3154883,0.005226244,0.0,0.9999999999999477,1.3274280481247332e-16,0.0007453673900488024
7267,3.375,4640,0.5105075224287464,-3.9611938342968083,0.7884286047207169,0.0,1.0771351,2.3984508399506926e-13,4.8515472,0.9999999999999447,-1.3817862054819687,0.08113582560140034,1.0255053282993876,0.0,0.0,0.2169642857142857,-3.9043999,-0.003553634,-363.35,-0.15779568,2.1584656,0.0077672414,0.0,0.9999999999999466,1.1146535279572235e-16,0.001475947461262272
7742,3.375,4660,0.44710482908491705,-0.8501266840903645,0.023024793998914213,0.0,1.0746139,1.5214799503951443e-06,4.3618593,0.9999999999999495,-1.3805242160461377,0.07909702409577776,1.0261970586356401,0.0,0.0,0.14464285714285713,-3.623396,1.3836892e-05,-387.1,-0.23495151,2.0164988,0.00040493827,0.0,0.9999999999999465,9.177767188841387e-19,0.0006190110767284448
8003,3.375,4680,0.4966988516261763,-4.4415234238601915,0.9900231440932771,0.0,1.0765307,1.711030131912497e-11,4.7592535,0.9999999999999459,-1.3791777511257446,0.07776324580922508,1.0263644579562337,0.0,0.0,0.2169642857142857,-3.8850255,-0.005112539,-400.15,-0.24152513,1.9907867,0.00845227,0.0,0.9999999999999531,-9.233592967518483e-17,-0.0005021195390041847
7711,3.375,4700,1.7123361410843179,-0.34233502054685766,0.17018535239021157,0.0,1.0771669,5.1733658927947985e-11,5.063118,0.9999999999999516,-1.3777935434832262,0.07745904968110148,1.0267666767300307,0.0,0.0,0.2169642857142857,-3.9439292,-0.00023813004,-385.55,-0.12669064,2.183889,0.00209945,0.0,0.9999999999999561,-9.21466393152769e-19,0.007035940754587668
8133,3.375,4720,2.3940382242375766,-0.367355441655305,0.29096234770998897,0.0,1.0752738,2.2202974045705413e-09,5.008245,0.9999999999999568,-1.3767303752392281,0.07320519054927661,1.0268477857191152,0.0,0.0,0.14464285714285713,-4.1563983,-8.47825e-05,-406.65,-0.16668426,2.415353,0.00034340686,0.0,0.9999999999999452,-1.8346732387756183e-16,0.004487616100876397
7835,3.375,4740,3.881783373734461,-0.47306932091204185,0.782873465795328,0.0,1.071301,2.0650147974627013e-12,5.2739043,0.9999999999999423,-1.3759059432152903,0.07746949285945333,1.0283663981436484,0.0,0.0,0.2169642857142857,-4.0387053,-0.003750712,-391.75,-0.1588111,2.2974095,0.00679654,0.0,0.9999999999999525,1.4872879216931261e-16,0.003684598929270739
7716,3.375,4760,0.7901947806294437,-0.2457264544726431,0.0497761857760007,0.0,1.0725424,3.2127043609394873e-10,4.889838,0.9999999999999543,-1.374803609187982,0.07883234203610515,1.028678370391126,0.0,0.0,0.14464285714285713,-3.9464233,6.304086e-05,-385.8,-0.15467075,2.1248307,0.00035313526,0.0,0.9999999999999601,-2.4863470535928855e-17,0.00396671043261932
7876,3.375,4780,3.1607046866106643,-0.4267408716098111,0.5547757087377463,0.0,1.0673323,9.32986764985549e-11,5.08145,0.9999999999999611,-1.373643235381511,0.07868883897990213,1.028408967711157,0.0,0.0,0.14464285714285713,-3.8026142,-0.0015933337,-393.8,-0.2203366,2.1484563,0.0023302985,0.0,0.9999999999999635,4.330377262123516e-17,-0.0008763333590381607
7299,3.375,4800,0.4507632277675531,-3.2112358902238682,0.3822506517506904,0.0,1.0628796,7.34800325501321e-14,4.860424,0.9999999999999578,-1.3723063359377135,0.07633316937089937,1.0292215776648597,0.0,0.0,0.2169642857142857,-3.7707343,-0.0037490365,-364.95,-0.08673389,2.0933743,0.006498152,0.0,0.9999999999999529,-7.49579266386186e-17,0.008526774534205464
7467,3.375,4820,0.31593409894994207,-1.0034937603918483,0.015722046729143124,0.0,1.0626411,9.319219502900864e-13,5.36215,0.9999999999999556,-1.3715503320368263,0.07806155792368077,1.0302022404248294,0.0,0.0,0.14464285714285713,-3.9796367,0.0001156472,-373.35,-0.10205577,2.2991483,0.0004709771,0.0,0.9999999999998403,-3.806309017062275e-18,0.005132357782825433
8117,3.375,4840,0.4549578211925929,-2.5947098324426308,0.02930624202776516,0.0,1.0613562,1.4093705912422202e-08,5.4069796,0.9999999999998597,-1.3705709549535918,0.07622113913624347,1.0303869469232678,0.0,0.0,0.14464285714285713,-3.9332376,-0.0005943958,-405.85,-0.15476364,2.2952578,0.0017042129,0.0,0.9999999999999706,-8.753760450413948e-18,0.0025020541542950074
7495,3.375,4860,4.136536342210374,-0.5005391368945027,0.9052893010787545,0.0,1.071501,4.835944853371114e-14,5.4973755,0.999999999999961,-1.3694822392545827,0.07684318067224834,1.0306791103694422,0.0,0.0,0.14464285714285713,-3.8806756,-0.002121401,-374.75,-0.07299142,2.3155115,0.005690424,0.0,0.999999999999959,-2.578620735513639e-16,0.008321571858824204
8028,3.375,4880,0.3556492961930319,-0.880359913524316,0.014176193480285045,0.0,1.072835,5.203411414891986e-07,5.6828547,0.9999999999999662,-1.3686725812671379,0.0751926324788209,1.0303421453406425,0.0,0.0,0.09642857142857142,-3.7551043,5.7822268e-05,-401.4,-0.16782963,2.415889,0.0003514901,0.0,0.9999999999983297,8.850806374689838e-19,0.003231918296284902
8401,3.375,4900,0.4857450748621665,-4.680792290724807,0.9827930715368326,0.0,1.0768967,3.8518419365749025e-13,5.426862,0.9999999999984182,-1.367737274909133,0.07270379494346144,1.0314461891914422,0.0,0.0,0.09642857142857142,-4.801955,-0.0018516814,-420.05,-0.17137842,2.550509,0.0050768075,0.0,0.9999999999999525,1.725398382276639e-16,0.004801939786449396
8035,3.375,4920,1.3415439054331717,-1.4272004665383835,0.02847445957937541,0.0,1.0832475,1.9724869735900412e-12,5.7336016,0.9999999999999529,-1.3669523653138766,0.07746973046698236,1.0324913753403533,0.0,0.0,0.06428571428571428,-3.9289665,-1.3872806e-05,-401.75,-0.19009528,2.5217555,0.00073075184,0.0,0.9999999999999715,-1.0611714784220538e-17,0.0023342342033988253
7879,3.375,4940,0.3132409907920504,-1.6319839315320692,0.03960372170650347,0.0,1.0827799,1.1089604788324619e-11,5.9029207,0.9999999999999708,-1.3657392829951205,0.0780616657765822,1.031546267015992,0.0,0.0,0.06428571428571428,-3.9592228,-0.00031117315,-393.95,-0.13689615,2.6059685,0.0027345293,0.0,0.9999999999999671,3.607273693413378e-18,0.004361370062515507
8249,3.375,4960,0.3729421922502848,-2.912444666330351,0.12306644032542143,0.0,1.0771008,3.5238514380421357e-09,5.8133516,0.9999999999999644,-1.3646165716962713,0.07485218608998398,1.0319541195997757,0.0,0.0,0.06428571428571428,-3.8242612,-0.00051051285,-412.45,-0.15850236,2.6684859,0.0045724814,0.0,0.999999999999974,-1.8088734938734518e-17,0.004060521490962685
8542,3.375,4980,0.45658407253255184,-4.244709275605632,0.8158500495980651,0.0,1.0706482,3.980589296616522e-11,5.9934745,0.9999999999999777,-1.363660144243112,0.07389850511281369,1.0337449787912256,0.0,0.0,0.09642857142857142,-4.2801404,-0.0058897105,-427.1,-0.20507352,2.3924422,0.009532435,0.0,0.9999999999999784,2.828196325900656e-17,0.003648294944474349
8982,3.375,5000,2.291276154521648,-0.31621101305490285,0.2462717585880486,0.0,1.0769135,4.889476875286795e-09,5.9496098,0.9999999999999796,-1.3626355123429381,0.07005592955910703,1.0337980180274258,0.0,0.0,0.09642857142857142,-3.8536687,-0.0009431991,-449.1,-0.17666118,2.6345353,0.005950196,0.0,0.9999999999999775,2.570990749521627e-17,0.0034022550016255203
