_Episode,PolicyEntropy,ValFuncLoss,Beta,_std_act,_std_adv,_lr_multiplier,_min_adv,_mean_adv,_max_adv,_max_act,ExplainedVarOld,_min_obs,ExplainedVarNew,_std_obs,_mean_act,_max_obs,_MeanReward,_min_discrew,_min_act,_mean_obs,_max_discrew,_mean_discrew,_std_discrew,PolicyLoss,KL,Steps
7640,0.9771559,295.4002265184031,0.4444444444444444,1.2906014,0.9999998085074345,1.0,-7.701035718498022,1.488047614157278e-17,1.4629224239620666,4.1053166,0.6739414565310164,-0.7294023486845811,0.7430062329992468,0.025395862502590977,0.22505952,0.564996353385436,-100.45,-184.0,-3.1308112,0.025170300789501644,-1.0,-52.694240837696334,1133.577715523149,-0.0057961848,0.0037199538,1910
7660,0.97416264,12.574333788004289,0.4444444444444444,1.214618,0.999999003076454,1.0,-3.2870399733564435,4.793490173783758e-17,3.886840459920517,4.6906867,0.9935536560079362,-0.7302875063244026,0.9877368990805805,0.02533604845783154,0.23452483,0.5651722447404464,-96.35,-99.0,-2.7096581,0.02512153028503547,-1.0,-48.68188894654904,774.1930451085806,-0.0022415176,0.0032818792,1927
7680,0.97301817,1247.0751546237054,0.4444444444444444,1.2790532,0.9999998917229701,1.0,-5.007701085762578,-6.689209855482115e-17,0.9123986782518224,4.667478,0.38554955851967543,-4.432833862399629,0.3997771302781742,0.029701386119806057,0.25647408,0.5643011218604135,-110.45,-195.0,-3.7975821,0.03206220993163223,-1.0,-63.01359832635983,1988.0730368428424,-0.0024925433,0.0026131095,1912
7700,0.97488225,816.1340794789412,0.4444444444444444,1.1849664,0.999999864079563,1.0,-5.866121403456542,-2.960594732333751e-17,1.2603859889627977,4.861544,0.49414237766915825,-4.436390926381575,0.4977188753748233,0.027697016670489606,0.23964787,0.5637800614550813,-105.9,-194.0,-3.6391418,0.02614224397256503,-1.0,-58.25729166666667,1624.0650509982636,-0.0013641276,0.0040265503,1920
7720,0.976287,306.57815639774975,0.4444444444444444,1.2479653,0.99999981549459,1.0,-7.906578365735996,-1.482613950464476e-17,1.5515424332163616,4.6748343,0.6495238203800766,-4.440443153439304,0.7559813478989728,0.02936647477756159,0.23578559,0.5637919560831189,-100.8,-193.0,-3.6277742,0.029978490509573602,-1.0,-53.28273343766301,1213.8449444323353,-0.004326909,0.003157058,1917
7740,0.97523165,23.07572102203687,0.2962962962962963,1.2137486,0.9999995382737076,1.0,-2.769065655001402,0.0,5.785926781389059,4.687818,0.9504736101463226,-0.7338209917824048,0.9704477026098672,0.025739280022410604,0.236213,0.5642098444542435,-96.45,-99.0,-3.1016347,0.022817698105720426,-1.0,-48.73872472783826,776.4625802295649,-0.0012882744,0.0014525579,1929
7760,0.9703455,459.6403992158984,0.2962962962962963,1.2394531,0.9999998284117783,1.0,-8.007645870919113,0.0,3.2745303390385727,5.049839,0.6029648765902624,-0.7347007254680455,0.6349674151663287,0.02532307058314484,0.24760215,0.5651049004386502,-101.5,-195.0,-2.9531207,0.022580044285847714,-1.0,-53.70326255825997,1237.6297097078627,-0.0025113223,0.003744926,1931
7780,0.9711302,867.8206647249206,0.2962962962962963,1.2827197,0.9999998765147995,1.0,-5.7580267917299945,2.9529048758861306e-17,3.70856093494709,5.0498714,0.4308060061827147,-4.453323690250216,0.4843221865743068,0.030408401811752733,0.2361309,0.5642503777621287,-106.15,-197.0,-3.8642316,0.023581052056465865,-1.0,-58.62077922077922,1669.1195682239838,-0.003455669,0.0044601173,1925
7800,0.97462404,1189.174561513833,0.2962962962962963,1.239174,0.9999998893222916,1.0,-5.125154852753896,-2.2135287718383183e-17,1.3274263566247961,5.090233,0.39920054136205374,-0.7364521043303306,0.41139207398749267,0.026333991460810852,0.25959006,0.5645023312378863,-111.15,-196.0,-2.9061003,0.022100863664475834,-1.0,-63.469366562824504,2015.839923482454,-0.0010944998,0.0027320741,1926
7820,0.97180885,73.48210196354236,0.2962962962962963,1.2632688,0.9999996265544467,1.0,-2.6790657426109057,-8.116272163407167e-17,3.604125828633291,4.7625637,0.9708175311431534,-0.737324941034747,0.9760689738571282,0.02571697609126205,0.24849474,0.5650023429408685,-96.3,-99.0,-3.0764513,0.023719597101317692,-1.0,-48.6588785046729,773.5788593860696,-0.0030057847,0.003063108,1926
7840,0.96325684,830.5335290416962,0.2962962962962963,1.2121449,0.9999998701620304,1.0,-6.111606355498167,1.489607412494969e-17,1.2896269220804109,4.47272,0.4725168298395038,-0.7381955958342261,0.49592681169052777,0.026360803444897735,0.27585152,0.5646546653962082,-105.3,-194.0,-3.5912328,0.032495056901206014,-1.0,-57.966981132075475,1616.287693821447,-0.003598354,0.0054812985,1908
7860,0.9613123,39.593574221641546,0.4444444444444444,1.2915815,0.9999994231568159,1.0,-2.4984502501971955,-4.271427841736096e-17,4.458581776205561,5.048231,0.983715951312358,-0.7390618933220078,0.9867725087780075,0.026116922874168013,0.2460689,0.5648955567438838,-95.65,-99.0,-3.116935,0.03059621698828535,-1.0,-48.3366440146367,763.4444334838338,-0.002991114,0.01242226,1913
7880,0.961191,2.5124695281779226,0.4444444444444444,1.1995256,0.9999993845832473,1.0,-2.4906911598221617,-3.532263730884852e-17,4.383705495656983,4.5457664,0.9872345161064102,-0.7399301455605692,0.9968136918603147,0.026130274557060535,0.3122784,0.5650074774707962,-95.55,-99.0,-3.1820235,0.03303489119588549,-1.0,-48.287284144427005,761.9117116717476,-0.0034343621,0.0036162867,1911
7900,0.9632103,1.7657911957664674,0.4444444444444444,1.3001368,0.999998782729287,1.0,-4.251852340296124,0.0,6.520171149370804,4.727339,0.9954768031435182,-0.7407981385582085,0.9976917673016805,0.025589079317406116,0.27067256,0.5647696642739836,-95.4,-97.0,-3.4053712,0.032657900602332014,-1.0,-48.2059748427673,758.9161697519876,-0.0030951437,0.0051215035,1908
7920,0.9643644,1.2829689118262575,0.4444444444444444,1.2849684,0.9999981391713549,1.0,-4.130941868893771,-5.5569035643386356e-18,3.4935538666604016,4.8822975,0.9979094720152736,-0.7416712122885509,0.9983838429221695,0.025860079624986924,0.24612208,0.5640941391753928,-95.9,-99.0,-3.3680224,0.027431056095443104,-1.0,-48.4614181438999,767.4080526291181,-0.0025157575,0.00213056,1918
7940,0.96468747,1117.268417765063,0.6666666666666666,1.3505386,0.9999998865743873,1.0,-5.247501613763456,-2.983906501879686e-17,0.6173631555384448,4.4359465,0.4152840521121848,-0.7425364397307403,0.4451569548190092,0.025964503311218905,0.24724261,0.5649251972902618,-110.1,-196.0,-3.0717006,0.0231086688267662,-1.0,-62.568503937007875,1940.3082993365986,-0.0040155957,0.014601466,1905
7960,0.9683336,492.97532087052923,0.4444444444444444,1.3706608,0.9999998231857385,1.0,-8.019822281563423,0.0,1.0588445858422668,4.8607574,0.6097566860500405,-4.492150534626699,0.6144126025073522,0.02795478929479417,0.22925471,0.5645483649626055,-101.25,-195.0,-3.1286175,0.022911598586720913,-1.0,-53.5944963655244,1236.2753383496754,-0.0011198522,0.0009637252,1926
7980,0.96931386,845.8342914995285,0.6666666666666666,1.3952038,0.9999998682533805,1.0,-6.258860611911614,-1.489607412494969e-17,1.4029240337544207,5.085112,0.4796794592538437,-0.7442554191518982,0.48426620982058155,0.026046604450092326,0.28187776,0.564357526841456,-105.3,-195.0,-3.3313534,0.033757777035836004,-1.0,-58.070754716981135,1634.248138424113,-0.005565652,0.01724681,1908
8000,0.97277874,28.9745433501479,0.4444444444444444,1.4468154,0.99999942181233,1.0,-2.602867110694147,-7.386099124325366e-17,3.272314945207877,5.582922,0.9914427534270049,-0.7451129117243106,0.9903513658961309,0.02536797686484003,0.23811026,0.5648832164892016,-96.2,-98.0,-3.5999894,0.0284777873805299,-1.0,-48.607588357588355,771.8517303586171,-0.0015255515,0.0013324637,1924
8020,0.9733058,410.7465448876002,0.6666666666666666,1.4064442,0.9999998215261809,1.0,-8.698058783962013,0.0,1.0028703596766146,5.2786703,0.6336144854502486,-0.7459771151328127,0.6636770793470245,0.026042767967133257,0.22843254,0.5651102748433976,-101.65,-192.0,-4.068491,0.022981378442297383,-1.0,-53.625129265770425,1211.4349631425457,-0.005155987,0.0137332715,1934
8040,0.9743811,17.99066980035578,0.6666666666666666,1.3856814,0.999999033360131,1.0,-3.275765781884032,1.1148683092470191e-17,2.354948429017537,4.7284613,0.9941570637151411,-0.7468315716142006,0.9897295025871762,0.025222706001140027,0.25695416,0.5645414201388118,-95.6,-98.0,-3.2066903,0.03847291281890416,-1.0,-48.30387029288703,761.9019097070254,-0.0018392839,0.001663837,1912
8060,0.97611535,448.88111938335334,0.4444444444444444,1.4085667,0.999999819890854,1.0,-8.695022583979835,0.0,0.9184063332640561,4.93976,0.6266786214944704,-4.513994689174273,0.6458062204228341,0.027689141549984336,0.23613578,0.565037825472778,-101.9,-197.0,-2.9298782,0.021607268284614834,-1.0,-53.98865394533264,1259.6388604367187,-0.00035172937,0.00020976494,1939
8080,0.97601056,860.2743816927524,0.4444444444444444,1.4496325,0.9999998708307989,1.0,-6.050016384691214,-1.4756858478922122e-17,0.8215482573818427,5.123241,0.46010536942839864,-4.517979726672427,0.475733142357897,0.030651246620966566,0.23451786,0.5637026780703783,-106.2,-195.0,-3.3189573,0.026393018494675697,-1.0,-58.43094496365524,1632.7426353479573,-0.0013784324,0.0033673625,1926
8100,0.97354746,19.438123608681458,0.4444444444444444,1.4102862,0.9999992021993384,1.0,-3.738939418933941,1.4620220900413585e-17,4.146777235511109,5.3004923,0.9889808389232414,-0.7493931335912605,0.9941576662710723,0.026148001396931464,0.2071122,0.5650654983858782,-97.2,-100.0,-3.5171835,0.018324149368596544,-1.0,-49.11162551440329,788.3666549708717,-0.0012708835,0.0019209284,1944
8120,0.97252333,1.6994165187968757,0.4444444444444444,1.4043006,0.9999990483713356,1.0,-2.8605962911708573,7.363137158135753e-17,5.074317382032504,4.5711727,0.9928712065205689,-0.750239870763627,0.997821606602438,0.02610148086537272,0.21887833,0.5649932893482467,-96.5,-101.0,-3.576497,0.025222704184075545,-1.0,-48.762694300518135,777.1758103573251,-0.0008975783,0.0033372622,1930
8140,0.9706042,873.1880605402129,0.2962962962962963,1.3890102,0.9999998685482141,1.0,-6.152441831312596,1.4795267793026552e-17,0.5996598380523073,5.162469,0.4759976016093307,-4.530033983497617,0.4815040357000011,0.029735814108733716,0.2153764,0.5633769173376525,-105.95,-195.0,-4.810652,0.027694740001495584,-1.0,-58.37532535137949,1641.4650652897737,-0.0020992795,0.0014296537,1921
8160,0.9696297,392.6839770277038,0.4444444444444444,1.3579863,0.999999817755296,1.0,-8.71963693847115,5.899680213887702e-17,0.5725832761849562,5.1398544,0.6274445795684249,-4.533492292497362,0.6943843483083236,0.02784644425605262,0.20012291,0.5648641592869185,-101.3,-198.0,-4.5998926,0.024508149731070503,-1.0,-53.7716658017644,1265.5794151285813,-0.0052162074,0.012476063,1927
8180,0.9693587,895.0688930374325,0.2962962962962963,1.3961123,0.9999998729546631,1.0,-5.9565401358589645,1.469581666515202e-17,1.9473330288168902,5.32895,0.462356171899339,-4.537435891156663,0.4646448181561863,0.03017293758695404,0.21376832,0.5637640265814814,-106.6,-196.0,-3.8287659,0.022345539519791034,-1.0,-58.7440537745605,1658.8036745700142,0.00015468887,0.00021609967,1934
8200,0.969316,709.7071883415053,0.4444444444444444,1.3851041,0.9999998770349084,1.0,-6.254967244995275,2.9483101068883825e-17,1.5471501603990727,4.861075,0.4098758947911545,-4.540775590196702,0.5557479176301553,0.02840740023576136,0.2611884,0.56465524267705,-106.3,-193.0,-3.9863548,0.026490390437120325,-1.0,-58.267116182572614,1597.5183792354644,-0.005670834,0.0064214007,1928
8220,0.9720135,1222.6235924406963,0.4444444444444444,1.4080561,0.9999998938977852,1.0,-5.19791284493145,-2.939163333030404e-17,1.5869192230557971,4.99981,0.36162021089983787,-4.544621920628247,0.4069693671470447,0.034915538496382646,0.21416871,0.5641292839397962,-111.55,-200.0,-3.6925635,0.02071832750727137,-1.0,-63.863495346432266,2055.520146210681,-0.0025009087,0.005143935,1934
8240,0.9730538,63.63620185652986,0.4444444444444444,1.4256613,0.9999996887783418,1.0,-2.0614205449366017,-9.223036549326327e-17,3.560710019457343,4.8946886,0.9585329814222838,-0.7552977800366978,0.9618014542144087,0.026280401328288627,0.23963217,0.5641618360497389,-96.3,-99.0,-3.466336,0.031283587928597666,-1.0,-48.66043613707165,773.7278947215186,-0.0016257296,0.001709218,1926
8260,0.9767825,444.2838555065524,0.4444444444444444,1.4746349,0.9999998325438166,1.0,-8.196993552336384,0.0,2.077317215402401,4.997689,0.6103822972551304,-4.551094812247764,0.6433160540238578,0.02805325771690958,0.22564903,0.565016216719713,-101.5,-194.0,-3.9804575,0.02377895215225162,-1.0,-53.6540652511652,1228.391981143334,-0.0011559397,0.0027581186,1931
8280,0.9807941,11.400155611700415,0.6666666666666666,1.4094303,0.9999992269124541,1.0,-3.491116040566345,-6.071442330420327e-17,3.464341081524539,4.8386016,0.9906042210718428,-0.7569802316008173,0.9919553037860683,0.02590827167955271,0.21112433,0.5645670955619468,-96.55,-99.0,-3.075674,0.023076725559626827,-1.0,-48.78249611600207,777.4679691189648,-0.006415815,0.007135026,1931
8300,0.9799254,819.9946067261045,0.6666666666666666,1.4721519,0.9999998720936044,1.0,-6.179833557064243,0.0,1.0909318849458927,4.83284,0.4552652512445441,-4.559357139291312,0.5306597050883355,0.03113920163680565,0.24538009,0.564686699910551,-106.05,-198.0,-4.621866,0.030677752807362905,-1.0,-58.676027041081646,1687.0333670549107,-0.0034492267,0.0039012367,1923
8320,0.9742103,39.66664297445478,0.6666666666666666,1.5172201,0.9999993048877974,1.0,-3.6488421917005742,7.386099124325366e-18,3.4802200661205838,5.1097536,0.9812760047079631,-0.7586488094576853,0.979345181975926,0.025463794292493857,0.23124853,0.5650057827448165,-96.2,-97.0,-3.300576,0.028491413935780287,-1.0,-48.602390852390855,771.3497032235339,-0.0024006614,0.0020072313,1924
8340,0.97225165,414.2070537887395,0.6666666666666666,1.4793155,0.9999998304100747,1.0,-8.536323861933448,4.4548133903454555e-17,1.1411264320512144,5.3043356,0.5921363463149302,-4.566957472209408,0.6601610277491099,0.03059578287250688,0.27561644,0.5639084980013599,-100.65,-193.0,-3.4043097,0.03563736896576824,-1.0,-53.21734587251829,1213.0165016285437,-0.003143111,0.003437054,1914
8360,0.9691708,422.2776138063696,0.4444444444444444,1.5424453,0.9999998178254786,1.0,-8.756165390930958,0.0,1.20480177053333,5.02018,0.6344926312503958,-4.570115131757174,0.6574078978787405,0.027660171735007438,0.21416612,0.5648522353126584,-101.15,-194.0,-3.8982296,0.025852563101377152,-1.0,-53.49064449064449,1225.5025112270437,-0.0017138697,0.0009546409,1924
8380,0.9696221,614.5503967683594,0.4444444444444444,1.4975789,0.9999998632418479,1.0,-6.452614011691823,1.489607412494969e-17,1.1771519827823842,4.796255,0.5124433363643912,-4.574040519662273,0.599917978997733,0.02746344680680361,0.2526167,0.5648527725658572,-105.3,-195.0,-2.9986606,0.026275064021932786,-1.0,-57.44287211740042,1529.6985183756797,-0.0021439577,0.0023520626,1908
8400,0.9680873,1096.0147155879397,0.2962962962962963,1.551924,0.9999998893875262,1.0,-5.024344751381038,0.0,1.522400572421362,4.8369064,0.39973128856383655,-4.577953532058153,0.4538136159631486,0.03421867545852471,0.2342269,0.5644710346252144,-110.65,-194.0,-3.57046,0.027827001977811183,-1.0,-63.02713987473904,1977.426194533671,-0.00018532564,0.0003088018,1916
8420,0.9675283,498.99023302417817,0.19753086419753085,1.4858526,0.999999838376708,1.0,-6.752567497533564,-2.9714280638164147e-17,2.5188925892651612,5.173892,0.5885283580276481,-4.580231812057466,0.6115165619249059,0.028612930444607478,0.24713036,0.5649714929807146,-100.6,-194.0,-3.3561409,0.033014762424512116,-1.0,-53.24830109775222,1222.2744678403385,-0.00025278892,0.0012619805,1913
8440,0.9680054,799.9129401907873,0.19753086419753085,1.5672165,0.9999998672097129,1.0,-6.39112307250615,1.4787569942978153e-17,1.6721074754525107,5.6254435,0.49670847655539063,-4.583856681285715,0.5165542946465751,0.030156148888678107,0.2046243,0.5647690652505074,-106.0,-194.0,-3.3068209,0.026325051062063943,-1.0,-58.342351716961495,1632.2896631478873,-0.0023381643,0.0048772264,1922
8460,0.9692053,1165.917150934073,0.19753086419753085,1.5401375,0.9999998926797271,1.0,-4.854194556394838,2.979214824989938e-17,1.1594091794516292,5.033993,0.4372410531655807,-4.587162271847902,0.48223187109416443,0.03207786764959082,0.1951564,0.5635308647589717,-115.2,-195.0,-3.6702263,0.019993221199475594,-1.0,-67.12211740041928,2196.13026553758,-0.0021685287,0.003932788,1908
8480,0.9699699,526.7301638026896,0.19753086419753085,1.5069721,0.9999998551745987,1.0,-7.086543614337782,0.0,2.8523021024155355,5.085669,0.5588654570468432,-4.58985579133919,0.6075095945522636,0.030262422572567206,0.1987832,0.5644761294096579,-101.65,-195.0,-4.4036283,0.021980394607730814,-1.0,-53.76835573940021,1238.436516737979,-0.0032015415,0.0057115885,1934
8500,0.97102123,18.823037153481373,0.2962962962962963,1.5358763,0.9999997494587037,1.0,-2.804823831102255,3.303142883182284e-17,3.8511785482416956,4.960016,0.9044357829917715,-0.7661070949850174,0.9797902286954534,0.02617748062825046,0.19971041,0.5645631892351775,-96.8,-99.0,-3.4182458,0.02153627307271477,-1.0,-48.90650826446281,781.4008667334026,-0.008355642,0.012070698,1936
8520,0.9719181,406.1242279678945,0.4444444444444444,1.615476,0.9999998237128623,1.0,-8.145540617301725,0.0,1.6053883896603371,4.956731,0.6362511230162251,-4.597398959950442,0.6708718901501676,0.03026775577512933,0.18982787,0.56496542757211,-101.45,-194.0,-3.433826,0.025737558803518683,-1.0,-53.626943005181346,1227.6504657843163,-0.0034955025,0.0130533995,1930
8540,0.97286,253.38815028712452,0.6666666666666666,1.635851,0.999999800504087,1.0,-8.328523535701061,-2.979214824989938e-17,1.9772451744360224,5.1070175,0.7232691800625601,-0.7677536755864551,0.7682609127231312,0.026083839592544462,0.20428158,0.5649553927269622,-100.35,-179.0,-3.7010317,0.02760988142899561,-1.0,-52.418763102725364,1093.4058743610706,-0.0069531407,0.008075772,1908
8560,0.9749819,873.0712685975141,0.6666666666666666,1.53351,0.999999873017536,1.0,-6.149617677447069,7.393784971489077e-18,2.032870923619722,4.9965687,0.4612236667557562,-4.604885197487418,0.47176299324037363,0.03111265978759688,0.2281174,0.5646438916928839,-106.0,-196.0,-3.428587,0.027562345703805564,-1.0,-58.394901144641,1641.550088465774,-0.0028002642,0.004228618,1922
8580,0.9764304,273.86575945793345,0.4444444444444444,1.5430462,0.9999997932751494,1.0,-8.612325718961179,0.0,1.620288834650714,4.932173,0.724298251327952,-0.7693836987114084,0.7669661357108057,0.025838266393673925,0.2250078,0.5648335577975139,-100.4,-188.0,-3.0921006,0.034656878532905964,-1.0,-52.85385018334206,1166.1090750136996,1.860637e-05,0.00014476039,1909
8600,0.9758283,762.9424703271815,0.2962962962962963,1.6130596,0.9999998657552525,1.0,-6.443771383379153,-3.7065348761611906e-17,1.7935386383929217,5.128665,0.5089221922898313,-4.612134587034481,0.5338834678874462,0.02782431062630892,0.2303391,0.5641191004287505,-105.75,-194.0,-3.6145303,0.029031663035794034,-1.0,-58.189358372456965,1623.6840182111623,-0.0009161761,0.0006188181,1917
8620,0.9732386,271.58357882977504,0.2962962962962963,1.623196,0.9999998234186707,1.0,-4.726608130240546,-2.276164663406621e-17,3.9654365732811043,4.8352704,0.7852063691000151,-0.7710258336435314,0.7966118448461922,0.025896478035999766,0.23040225,0.5627287690311404,-103.55,-174.0,-4.12507,0.022941078624507998,-1.0,-55.22317138280833,1281.1888490987646,-0.0011775212,0.0029121425,1873
8640,0.9745674,443.286321873194,0.2962962962962963,1.6379689,0.999999831869224,1.0,-7.85902794818759,-2.9575139885956306e-17,2.349750648361035,5.2709618,0.6137404726430694,-4.6199898921305715,0.641359705146655,0.02765069914455613,0.19353902,0.5648359261385721,-101.05,-195.0,-3.2412643,0.02865854879703568,-1.0,-53.49739854318418,1234.3321992678025,-0.00091814285,0.0045410255,1922
8660,0.97227335,21.115960696320766,0.2962962962962963,1.6966847,0.9999997153085926,1.0,-3.038870323385558,-1.4726274316271506e-17,5.705288198445605,4.875666,0.9135259886068774,-0.7726345695830433,0.9851353364633693,0.026062863161435662,0.18888786,0.5638979023375026,-96.5,-98.0,-3.386446,0.02123500786883386,-1.0,-48.7559585492228,776.5129826304061,-0.0012894748,0.0026081533,1930
8680,0.96683925,4.974713195231904,0.2962962962962963,1.6341021,0.9999993012365619,1.0,-2.3741152027230794,-1.1436565321164645e-16,5.250003448575767,4.9033675,0.9869200050079076,-0.7734500638307374,0.9936828192262611,0.02595698141389858,0.19838049,0.5647666228800367,-96.3,-97.0,-4.138331,0.025861757901680018,-1.0,-48.65264797507788,772.9785158335033,-0.0018897874,0.0029366957,1926
8700,0.9635313,437.36295704402534,0.2962962962962963,1.6633089,0.9999998208174857,1.0,-8.57141819210043,2.9483101068883825e-17,0.6753018011219003,5.1529827,0.6236314962642071,-4.6323258339762114,0.650371052968721,0.027409942742015424,0.19699557,0.5645746248844253,-101.35,-195.0,-3.7560422,0.025250565323849793,-1.0,-53.63070539419087,1236.1831235688092,-0.0038060232,0.005249567,1928
8720,0.96420693,18.185438484223425,0.2962962962962963,1.6088971,0.9999993046003383,1.0,-2.7615729056842606,3.135832426770951e-17,3.476078477102402,5.3979254,0.9887521864513323,-0.7750726450882941,0.9892321061755656,0.025645018290519427,0.20607266,0.564054502268235,-96.3,-97.0,-3.6370234,0.02680791981677693,-1.0,-48.65264797507788,772.9785158335031,-0.0027836896,0.003701037,1926
8740,0.96293736,1026.1475977529801,0.4444444444444444,1.6146827,0.9999998857123757,1.0,-5.297319875674508,2.977654209576114e-17,1.2105289871500793,5.4607706,0.42619197402285824,-4.640576294065305,0.4830955390584494,0.030568916032393846,0.22982961,0.5630645168768434,-110.3,-196.0,-3.9436255,0.029753527993968933,-1.0,-62.44211629125196,1908.657335699415,-0.0060758903,0.006472992,1909
8760,0.9600339,963.6762521285935,0.2962962962962963,1.5603048,0.9999998816104797,1.0,-5.539540576911141,2.972982157992051e-17,1.2939958010514927,5.3292065,0.4611821263840673,-4.6436520360522335,0.4989602984561934,0.030603877247377287,0.25436598,0.564890675079662,-110.45,-196.0,-3.678134,0.02830540986171572,-1.0,-62.59205020920502,1922.8419451690274,-0.0007950277,0.0014739435,1912
8780,0.95894545,482.83228963685235,0.2962962962962963,1.4172099,0.9999998498302656,1.0,-6.311189347244407,0.0,3.247062434061418,5.066632,0.5577537911370012,-4.646737840781003,0.6210791481792708,0.028672807256455397,0.26041517,0.5636620978870635,-101.2,-194.0,-3.0310287,0.0298608209887481,-1.0,-53.513246753246754,1225.8487855624896,-0.0009972875,0.002569166,1925
8800,0.96023685,935.9136602590349,0.2962962962962963,1.4827108,0.9999998822767043,1.0,-5.652126265571865,5.227324382890911e-17,1.8875539115156317,4.936307,0.46321957371353195,-4.650370240102106,0.49887585972900583,0.0347217919912555,0.25142547,0.564226025595794,-110.0,-195.0,-3.5952911,0.023095990474442548,-1.0,-61.920651602732526,1849.5990637898121,-0.00088931463,0.0031142365,1903
8820,0.9616512,1133.9636575241539,0.2962962962962963,1.5343641,0.9999998934703425,1.0,-4.678180446932991,-3.001236476283422e-17,1.0590748749756091,5.328706,0.401922743691586,-4.6524610556418375,0.47655286330158775,0.028097041069916888,0.23222588,0.5649016175895895,-114.5,-196.0,-3.7120247,0.022779430592418066,-1.0,-66.44350580781415,2148.581549694528,-0.0020757406,0.003098995,1894
8840,0.96295184,148.9945604887507,0.4444444444444444,1.5038823,0.9999998097473701,1.0,-3.876527845361729,-1.4974557128769234e-17,8.316971118675946,4.6392393,0.8459470366798373,-0.7798486137559275,0.8808685218117507,0.026339379833505587,0.23833402,0.5643977015041209,-99.85,-168.0,-3.2205253,0.030377002627755723,-1.0,-51.73656480505795,1013.9263869349468,-0.009112026,0.008409262,1898
8860,0.96235657,1164.5762979094422,0.4444444444444444,1.4612089,0.9999998949357012,1.0,-4.803561845725143,3.0909961316371947e-17,3.122886130489705,5.475085,0.45327783966440927,-4.660185148018962,0.478227250916068,0.03274972116496705,0.23372765,0.5647656454846482,-116.7,-195.0,-3.297565,0.02044759651639367,-1.0,-68.20989668297987,2142.578020598352,-0.0017253256,0.0032944442,1839
8880,0.96176875,243.12816272379104,0.2962962962962963,1.4943693,0.9999997947043241,1.0,-5.176363834605737,1.5174431089377472e-17,2.9214326260278174,4.8558407,0.8024477101244571,-0.7813931103659704,0.8244998048381094,0.025343059940332403,0.2324249,0.5643668134255762,-103.55,-170.0,-3.146412,0.025657295665840685,-1.0,-55.13561131873999,1267.3067563935076,-0.0008202888,0.0005697625,1873
8900,0.96004164,787.5377516776003,0.19753086419753085,1.4316165,0.999999880005624,1.0,-5.6214016542374665,3.001236476283422e-17,3.2137358982173274,4.932145,0.5289545021785581,-4.666763351328737,0.5712579460443791,0.02790969556056297,0.22442807,0.5633467808597961,-109.55,-194.0,-3.529912,0.026543579745626288,-1.0,-61.57602956705385,1817.1565743095798,-0.0004090926,0.00079340144,1894
8920,0.95672,496.1043514243971,0.19753086419753085,1.5381224,0.999999859223201,1.0,-5.86890137962714,-7.702360279242278e-18,2.0770684507725594,5.078489,0.6857663634840628,-0.7829506957077083,0.7329609244463886,0.025345071279089842,0.22751626,0.5649673541508254,-112.05,-188.0,-3.442866,0.025120887926651545,-1.0,-63.53008130081301,1853.5043796681866,-0.00055243797,0.0019290156,1845
8940,0.9541688,674.2483520106657,0.19753086419753085,1.5015115,0.9999998789709702,1.0,-4.365680069901731,0.0,2.674468545029421,4.991652,0.7079797708658562,-0.7837112258739257,0.7241175865615027,0.024976927210189605,0.26313093,0.5627051644609382,-123.45,-181.0,-3.1626916,0.01871067488481757,-1.0,-74.9679054054054,2342.8080915586193,-0.00329566,0.0050028223,1776
8960,0.95327675,693.3167646279641,0.2962962962962963,1.475909,0.999999883106976,1.0,-5.924048743433321,-2.9544396497301465e-17,4.5164707844830385,5.155925,0.5555888772644989,-0.7844416202671484,0.5845954297013689,0.026046783164181252,0.24497959,0.5650513521408015,-106.1,-196.0,-3.4333663,0.029324335713794968,-1.0,-58.53170478170478,1658.7230072808297,-0.002407782,0.0063271206,1924
8980,0.95334756,590.1558722710786,0.4444444444444444,1.6352582,0.9999998766797074,1.0,-4.052793466652651,-6.27410804203179e-17,3.6402217330616473,5.0109,0.6988272438545104,-0.7852341078824518,0.7026222459476368,0.025431043007132975,0.2938795,0.5646242396884095,-115.35,-180.0,-3.3030457,0.02250140509525034,-1.0,-66.6456953642384,1982.233187871877,-0.0016886913,0.012434155,1812
9000,0.9566757,1302.4605759725737,0.4444444444444444,1.5845133,0.9999999076834803,1.0,-4.308516742263116,0.0,3.2625472589902844,5.061308,0.3828995236383145,-4.686324773103881,0.44546076275553625,0.028393117682995534,0.23113021,0.5652801715466693,-115.9,-196.0,-3.5203362,0.02573743122700579,-1.0,-68.28043704474506,2326.7699502772543,-0.0018733935,0.0019861092,1922
9020,0.9561651,1262.5412256522145,0.4444444444444444,1.7568634,0.9999999062549505,1.0,-4.39270385510814,-3.188077333752553e-17,3.7137266844928805,5.7914476,0.4298353935076792,-4.689938555924001,0.483493991508966,0.035708377130541195,0.23866153,0.5641316069015729,-123.8,-194.0,-3.208553,0.018800778710260726,-1.0,-75.64554122265844,2436.316310741851,-0.0033326847,0.0053439233,1783
